user_id,last_date,active_days,total_revenue,recency_days,frequency,monetary,r_quintile,f_quintile,m_quintile,RFM_score,RFM_numeric,segment
user_283,2025-06-17,25,0.0,14,25,0.0,2,3,2,232,232,Champions
user_2830,2025-06-29,38,2.99,2,38,2.99,4,5,4,454,454,Potential
user_2831,2025-06-22,26,0.99,9,26,0.99,2,3,3,233,233,Loyal
user_2832,2025-06-23,22,0.99,8,22,0.99,2,3,3,233,233,Loyal
user_2833,2025-06-28,27,2.99,3,27,2.99,4,4,4,444,444,Potential
user_2834,2025-06-28,28,0.99,3,28,0.99,4,4,3,443,443,Potential
user_2835,2025-06-25,31,0.99,6,31,0.99,3,5,3,353,353,Potential
user_2836,2025-06-27,6,0.0,4,6,0.0,3,1,2,312,312,Loyal
user_2837,2025-06-30,2,0.0,1,2,0.0,5,1,2,512,512,At Risk
user_2838,2025-06-26,30,3.9800000000000004,5,30,3.9800000000000004,3,4,5,345,345,Potential
user_2839,2025-06-29,21,9.99,2,21,9.99,4,2,5,425,425,Potential
user_284,2025-05-30,29,0.99,32,29,0.99,1,4,3,143,143,Champions
user_2840,2025-06-14,31,2.9699999999999998,17,31,2.9699999999999998,1,5,4,154,154,Champions
user_2841,2025-06-19,22,0.0,12,22,0.0,2,3,2,232,232,Champions
user_2842,2025-06-19,17,0.0,12,17,0.0,2,2,2,222,222,Champions
user_2843,2025-06-28,5,0.0,3,5,0.0,4,1,2,412,412,Potential
user_2844,2025-06-30,6,0.0,1,6,0.0,5,1,2,512,512,At Risk
user_2845,2025-06-28,21,0.0,3,21,0.0,4,2,2,422,422,Potential
user_2846,2025-06-28,29,1.98,3,29,1.98,4,4,4,444,444,Potential
user_2847,2025-06-30,14,0.0,1,14,0.0,5,2,2,522,522,At Risk
user_2848,2025-06-15,30,0.99,16,30,0.99,1,4,3,143,143,Champions
user_2849,2025-06-28,19,0.99,3,19,0.99,4,2,3,423,423,Potential
user_285,2025-06-23,29,21.97,8,29,21.97,2,4,5,245,245,Loyal
user_2850,2025-06-29,26,6.970000000000001,2,26,6.970000000000001,4,3,5,435,435,Potential
user_2851,2025-06-28,28,2.99,3,28,2.99,4,4,4,444,444,Potential
user_2852,2025-06-14,29,12.98,17,29,12.98,1,4,5,145,145,Champions
user_2853,2025-06-30,33,22.979999999999997,1,33,22.979999999999997,5,5,5,555,555,At Risk
user_2854,2025-06-27,8,0.0,4,8,0.0,3,1,2,312,312,Loyal
user_2855,2025-06-24,24,6.970000000000001,7,24,6.970000000000001,3,3,5,335,335,Loyal
user_2856,2025-06-05,22,0.0,26,22,0.0,1,3,2,132,132,Champions
user_2857,2025-05-15,24,4.970000000000001,47,24,4.970000000000001,1,3,5,135,135,Champions
user_2858,2025-06-09,28,20.979999999999997,22,28,20.979999999999997,1,4,5,145,145,Champions
user_2859,2025-05-14,26,0.99,48,26,0.99,1,3,3,133,133,Champions
user_286,2025-05-17,22,4.970000000000001,45,22,4.970000000000001,1,3,5,135,135,Champions
user_2860,2025-05-31,27,10.98,31,27,10.98,1,4,5,145,145,Champions
user_2861,2025-06-25,16,0.0,6,16,0.0,3,2,2,322,322,Loyal
user_2862,2025-06-29,43,2.99,2,43,2.99,4,5,4,454,454,Potential
user_2863,2025-06-29,5,0.0,2,5,0.0,4,1,2,412,412,Potential
user_2864,2025-06-26,22,0.0,5,22,0.0,3,3,2,332,332,Loyal
user_2865,2025-06-18,22,0.0,13,22,0.0,2,3,2,232,232,Champions
user_2866,2025-06-28,27,11.97,3,27,11.97,4,4,5,445,445,Potential
user_2867,2025-06-30,19,0.99,1,19,0.99,5,2,3,523,523,At Risk
user_2868,2025-06-30,19,0.0,1,19,0.0,5,2,2,522,522,At Risk
user_2869,2025-06-17,24,1.98,14,24,1.98,2,3,4,234,234,Loyal
user_287,2025-06-15,25,0.99,16,25,0.99,1,3,3,133,133,Champions
user_2870,2025-06-25,32,0.0,6,32,0.0,3,5,2,352,352,Potential
user_2871,2025-06-30,11,2.99,1,11,2.99,5,1,4,514,514,At Risk
user_2872,2025-06-30,6,0.99,1,6,0.99,5,1,3,513,513,At Risk
user_2873,2025-06-28,7,0.0,3,7,0.0,4,1,2,412,412,Potential
user_2874,2025-06-30,26,0.0,1,26,0.0,5,3,2,532,532,At Risk
user_2875,2025-06-30,15,0.99,1,15,0.99,5,2,3,523,523,At Risk
user_2876,2025-06-13,25,1.98,18,25,1.98,1,3,4,134,134,Champions
user_2877,2025-06-30,27,0.0,1,27,0.0,5,4,2,542,542,At Risk
user_2878,2025-06-26,26,2.99,5,26,2.99,3,3,4,334,334,Loyal
user_2879,2025-06-29,33,0.99,2,33,0.99,4,5,3,453,453,Potential
user_288,2025-06-30,26,0.0,1,26,0.0,5,3,2,532,532,At Risk
user_2880,2025-06-21,40,0.0,10,40,0.0,2,5,2,252,252,Loyal
user_2881,2025-06-18,29,6.970000000000001,13,29,6.970000000000001,2,4,5,245,245,Loyal
user_2882,2025-06-26,9,0.0,5,9,0.0,3,1,2,312,312,Loyal
user_2883,2025-06-26,26,2.99,5,26,2.99,3,3,4,334,334,Loyal
user_2884,2025-05-23,30,13.97,39,30,13.97,1,4,5,145,145,Champions
user_2885,2025-05-29,33,3.9800000000000004,33,33,3.9800000000000004,1,5,5,155,155,Champions
user_2886,2025-06-25,2,0.0,6,2,0.0,3,1,2,312,312,Loyal
user_2887,2025-06-25,26,2.9699999999999998,6,26,2.9699999999999998,3,3,4,334,334,Loyal
user_2888,2025-06-20,27,0.0,11,27,0.0,2,4,2,242,242,Loyal
user_2889,2025-06-28,19,0.0,3,19,0.0,4,2,2,422,422,Potential
user_289,2025-06-30,28,0.0,1,28,0.0,5,4,2,542,542,At Risk
user_2890,2025-06-30,11,0.0,1,11,0.0,5,1,2,512,512,At Risk
user_2891,2025-06-30,35,3.9800000000000004,1,35,3.9800000000000004,5,5,5,555,555,At Risk
user_2892,2025-06-28,16,0.0,3,16,0.0,4,2,2,422,422,Potential
user_2893,2025-06-28,19,12.98,3,19,12.98,4,2,5,425,425,Potential
user_2894,2025-06-24,25,10.98,7,25,10.98,3,3,5,335,335,Loyal
user_2895,2025-05-26,41,0.0,36,41,0.0,1,5,2,152,152,Champions
user_2896,2025-06-29,10,0.99,2,10,0.99,4,1,3,413,413,Potential
user_2897,2025-06-26,21,0.0,5,21,0.0,3,2,2,322,322,Loyal
user_2898,2025-06-25,33,0.0,6,33,0.0,3,5,2,352,352,Potential
user_2899,2025-06-30,33,9.99,1,33,9.99,5,5,5,555,555,At Risk
user_29,2025-06-29,22,2.99,2,22,2.99,4,3,4,434,434,Potential
user_290,2025-06-26,15,0.0,5,15,0.0,3,2,2,322,322,Loyal
user_2900,2025-05-30,33,0.0,32,33,0.0,1,5,2,152,152,Champions
user_2901,2025-05-28,38,0.99,34,38,0.99,1,5,3,153,153,Champions
user_2902,2025-06-29,14,0.0,2,14,0.0,4,2,2,422,422,Potential
user_2903,2025-05-30,23,0.99,32,23,0.99,1,3,3,133,133,Champions
user_2904,2025-06-15,28,0.99,16,28,0.99,1,4,3,143,143,Champions
user_2905,2025-06-24,32,3.9800000000000004,7,32,3.9800000000000004,3,5,5,355,355,Potential
user_2906,2025-06-25,23,6.970000000000001,6,23,6.970000000000001,3,3,5,335,335,Loyal
user_2907,2025-06-30,4,0.0,1,4,0.0,5,1,2,512,512,At Risk
user_2908,2025-06-11,32,4.970000000000001,20,32,4.970000000000001,1,5,5,155,155,Champions
user_2909,2025-06-30,28,0.99,1,28,0.99,5,4,3,543,543,At Risk
user_291,2025-05-26,29,6.970000000000001,36,29,6.970000000000001,1,4,5,145,145,Champions
user_2910,2025-06-30,26,13.97,1,26,13.97,5,3,5,535,535,At Risk
user_2911,2025-06-28,28,10.98,3,28,10.98,4,4,5,445,445,Potential
user_2912,2025-06-07,31,3.9800000000000004,24,31,3.9800000000000004,1,5,5,155,155,Champions
user_2913,2025-06-29,19,0.0,2,19,0.0,4,2,2,422,422,Potential
user_2915,2025-06-30,28,3.9800000000000004,1,28,3.9800000000000004,5,4,5,545,545,At Risk
user_2916,2025-06-23,24,2.99,8,24,2.99,2,3,4,234,234,Loyal
user_2917,2025-06-23,20,9.96,8,20,9.96,2,2,5,225,225,Champions
user_2918,2025-06-29,12,0.0,2,12,0.0,4,1,2,412,412,Potential
user_2919,2025-06-19,19,23.97,12,19,23.97,2,2,5,225,225,Champions
user_292,2025-06-07,27,0.0,24,27,0.0,1,4,2,142,142,Champions
user_2920,2025-06-29,35,1.98,2,35,1.98,4,5,4,454,454,Potential
user_2921,2025-06-25,31,9.99,6,31,9.99,3,5,5,355,355,Potential
user_2922,2025-06-22,15,0.0,9,15,0.0,2,2,2,222,222,Champions
user_2923,2025-06-29,17,0.99,2,17,0.99,4,2,3,423,423,Potential
user_2924,2025-06-12,34,6.970000000000001,19,34,6.970000000000001,1,5,5,155,155,Champions
user_2925,2025-06-19,28,0.0,12,28,0.0,2,4,2,242,242,Loyal
user_2926,2025-06-30,8,0.99,1,8,0.99,5,1,3,513,513,At Risk
user_2927,2025-06-23,15,0.99,8,15,0.99,2,2,3,223,223,Champions
user_2929,2025-06-30,17,0.0,1,17,0.0,5,2,2,522,522,At Risk
user_293,2025-06-23,15,0.0,8,15,0.0,2,2,2,222,222,Champions
user_2930,2025-06-24,21,2.99,7,21,2.99,3,2,4,324,324,Loyal
user_2931,2025-06-27,24,0.0,4,24,0.0,3,3,2,332,332,Loyal
user_2932,2025-06-25,28,0.99,6,28,0.99,3,4,3,343,343,Loyal
user_2933,2025-06-25,33,8.950000000000001,6,33,8.950000000000001,3,5,5,355,355,Potential
user_2934,2025-06-23,25,2.99,8,25,2.99,2,3,4,234,234,Loyal
user_2935,2025-06-28,19,0.0,3,19,0.0,4,2,2,422,422,Potential
user_2936,2025-06-24,25,3.9800000000000004,7,25,3.9800000000000004,3,3,5,335,335,Loyal
user_2937,2025-06-29,15,0.0,2,15,0.0,4,2,2,422,422,Potential
user_2938,2025-06-30,25,2.99,1,25,2.99,5,3,4,534,534,At Risk
user_2939,2025-06-30,5,0.0,1,5,0.0,5,1,2,512,512,At Risk
user_294,2025-06-29,39,1.98,2,39,1.98,4,5,4,454,454,Potential
user_2940,2025-05-26,34,40.97,36,34,40.97,1,5,5,155,155,Champions
user_2941,2025-06-23,27,3.9800000000000004,8,27,3.9800000000000004,2,4,5,245,245,Loyal
user_2942,2025-06-28,23,2.99,3,23,2.99,4,3,4,434,434,Potential
user_2943,2025-06-27,27,3.9800000000000004,4,27,3.9800000000000004,3,4,5,345,345,Potential
user_2944,2025-06-24,14,0.0,7,14,0.0,3,2,2,322,322,Loyal
user_2945,2025-06-23,11,0.0,8,11,0.0,2,1,2,212,212,Champions
user_2946,2025-06-19,25,2.99,12,25,2.99,2,3,4,234,234,Loyal
user_2947,2025-06-28,27,3.9800000000000004,3,27,3.9800000000000004,4,4,5,445,445,Potential
user_2948,2025-06-27,33,0.99,4,33,0.99,3,5,3,353,353,Potential
user_2949,2025-06-24,28,11.97,7,28,11.97,3,4,5,345,345,Potential
user_295,2025-06-21,24,0.99,10,24,0.99,2,3,3,233,233,Loyal
user_2950,2025-06-29,7,0.0,2,7,0.0,4,1,2,412,412,Potential
user_2951,2025-06-28,12,0.0,3,12,0.0,4,1,2,412,412,Potential
user_2952,2025-06-29,23,0.0,2,23,0.0,4,3,2,432,432,Potential
user_2953,2025-06-30,20,0.99,1,20,0.99,5,2,3,523,523,At Risk
user_2954,2025-06-28,25,19.99,3,25,19.99,4,3,5,435,435,Potential
user_2955,2025-06-29,7,0.99,2,7,0.99,4,1,3,413,413,Potential
user_2956,2025-06-30,28,0.99,1,28,0.99,5,4,3,543,543,At Risk
user_2957,2025-06-30,23,0.0,1,23,0.0,5,3,2,532,532,At Risk
user_2958,2025-06-29,11,0.99,2,11,0.99,4,1,3,413,413,Potential
user_2959,2025-06-27,28,5.98,4,28,5.98,3,4,5,345,345,Potential
user_296,2025-06-29,26,0.0,2,26,0.0,4,3,2,432,432,Potential
user_2960,2025-06-30,11,0.0,1,11,0.0,5,1,2,512,512,At Risk
user_2961,2025-06-15,30,0.99,16,30,0.99,1,4,3,143,143,Champions
user_2962,2025-06-20,32,0.0,11,32,0.0,2,5,2,252,252,Loyal
user_2963,2025-06-27,32,2.99,4,32,2.99,3,5,4,354,354,Potential
user_2964,2025-06-28,2,0.0,3,2,0.0,4,1,2,412,412,Potential
user_2965,2025-06-30,11,0.0,1,11,0.0,5,1,2,512,512,At Risk
user_2966,2025-06-20,14,3.9800000000000004,11,14,3.9800000000000004,2,2,5,225,225,Champions
user_2967,2025-06-16,20,0.0,15,20,0.0,2,2,2,222,222,Champions
user_2968,2025-06-18,23,2.99,13,23,2.99,2,3,4,234,234,Loyal
user_2969,2025-06-27,4,0.0,4,4,0.0,3,1,2,312,312,Loyal
user_297,2025-06-30,11,0.0,1,11,0.0,5,1,2,512,512,At Risk
user_2970,2025-06-22,31,0.99,9,31,0.99,2,5,3,253,253,Loyal
user_2971,2025-06-23,23,0.0,8,23,0.0,2,3,2,232,232,Champions
user_2972,2025-05-21,27,3.9800000000000004,41,27,3.9800000000000004,1,4,5,145,145,Champions
user_2973,2025-06-30,20,0.0,1,20,0.0,5,2,2,522,522,At Risk
user_2974,2025-06-30,20,0.99,1,20,0.99,5,2,3,523,523,At Risk
user_2975,2025-06-22,22,0.0,9,22,0.0,2,3,2,232,232,Champions
user_2976,2025-05-07,27,0.0,55,27,0.0,1,4,2,142,142,Champions
user_2977,2025-06-30,15,0.99,1,15,0.99,5,2,3,523,523,At Risk
user_2978,2025-06-23,34,11.97,8,34,11.97,2,5,5,255,255,Loyal
user_2979,2025-06-27,17,0.0,4,17,0.0,3,2,2,322,322,Loyal
user_298,2025-06-26,28,4.970000000000001,5,28,4.970000000000001,3,4,5,345,345,Potential
user_2980,2025-06-29,6,0.0,2,6,0.0,4,1,2,412,412,Potential
user_2981,2025-06-28,27,6.970000000000001,3,27,6.970000000000001,4,4,5,445,445,Potential
user_2982,2025-05-22,29,0.0,40,29,0.0,1,4,2,142,142,Champions
user_2983,2025-06-27,15,0.99,4,15,0.99,3,2,3,323,323,Loyal
user_2984,2025-06-30,14,12.98,1,14,12.98,5,2,5,525,525,At Risk
user_2985,2025-06-27,25,0.99,4,25,0.99,3,3,3,333,333,Loyal
user_2987,2025-06-04,30,9.99,27,30,9.99,1,4,5,145,145,Champions
user_2988,2025-06-23,20,1.98,8,20,1.98,2,2,4,224,224,Champions
user_2989,2025-06-20,13,0.0,11,13,0.0,2,1,2,212,212,Champions
user_299,2025-06-23,22,10.98,8,22,10.98,2,3,5,235,235,Loyal
user_2990,2025-06-30,14,0.0,1,14,0.0,5,2,2,522,522,At Risk
user_2991,2025-06-02,32,12.98,29,32,12.98,1,5,5,155,155,Champions
user_2992,2025-06-29,13,0.0,2,13,0.0,4,1,2,412,412,Potential
user_2993,2025-06-20,19,19.98,11,19,19.98,2,2,5,225,225,Champions
user_2994,2025-06-27,29,3.9800000000000004,4,29,3.9800000000000004,3,4,5,345,345,Potential
user_2995,2025-06-18,41,0.99,13,41,0.99,2,5,3,253,253,Loyal
user_2996,2025-06-21,10,0.0,10,10,0.0,2,1,2,212,212,Champions
user_2997,2025-06-19,31,2.9699999999999998,12,31,2.9699999999999998,2,5,4,254,254,Loyal
user_2998,2025-06-30,25,0.99,1,25,0.99,5,3,3,533,533,At Risk
user_2999,2025-06-15,31,3.9800000000000004,16,31,3.9800000000000004,1,5,5,155,155,Champions
user_3,2025-06-22,14,0.0,9,14,0.0,2,2,2,222,222,Champions
user_30,2025-05-25,26,2.99,37,26,2.99,1,3,4,134,134,Champions
user_300,2025-05-03,22,0.99,59,22,0.99,1,3,3,133,133,Champions
user_3000,2025-06-23,8,0.0,8,8,0.0,2,1,2,212,212,Champions
user_3001,2025-06-25,19,2.99,6,19,2.99,3,2,4,324,324,Loyal
user_3002,2025-06-30,19,0.0,1,19,0.0,5,2,2,522,522,At Risk
user_3003,2025-06-20,26,1.98,11,26,1.98,2,3,4,234,234,Loyal
user_3004,2025-06-30,27,0.99,1,27,0.99,5,4,3,543,543,At Risk
user_3005,2025-06-29,16,0.0,2,16,0.0,4,2,2,422,422,Potential
user_3006,2025-06-24,11,0.0,7,11,0.0,3,1,2,312,312,Loyal
user_3007,2025-06-30,6,0.0,1,6,0.0,5,1,2,512,512,At Risk
user_3008,2025-06-21,36,10.98,10,36,10.98,2,5,5,255,255,Loyal
user_3009,2025-06-21,20,0.0,10,20,0.0,2,2,2,222,222,Champions
user_301,2025-05-24,25,19.99,38,25,19.99,1,3,5,135,135,Champions
user_3010,2025-06-13,32,21.97,18,32,21.97,1,5,5,155,155,Champions
user_3011,2025-06-19,22,0.0,12,22,0.0,2,3,2,232,232,Champions
user_3012,2025-06-23,28,0.0,8,28,0.0,2,4,2,242,242,Loyal
user_3013,2025-06-18,30,0.99,13,30,0.99,2,4,3,243,243,Loyal
user_3014,2025-06-29,31,0.99,2,31,0.99,4,5,3,453,453,Potential
user_3015,2025-06-28,21,2.99,3,21,2.99,4,2,4,424,424,Potential
user_3016,2025-06-28,34,2.9699999999999998,3,34,2.9699999999999998,4,5,4,454,454,Potential
user_3017,2025-06-21,13,0.0,10,13,0.0,2,1,2,212,212,Champions
user_3018,2025-06-28,28,0.99,3,28,0.99,4,4,3,443,443,Potential
user_3019,2025-06-27,36,1.98,4,36,1.98,3,5,4,354,354,Potential
user_302,2025-06-22,22,0.0,9,22,0.0,2,3,2,232,232,Champions
user_3020,2025-06-25,13,1.98,6,13,1.98,3,1,4,314,314,Loyal
user_3021,2025-06-25,34,0.0,6,34,0.0,3,5,2,352,352,Potential
user_3022,2025-06-23,26,0.99,8,26,0.99,2,3,3,233,233,Loyal
user_3023,2025-06-24,19,1.98,7,19,1.98,3,2,4,324,324,Loyal
user_3024,2025-06-15,27,2.99,16,27,2.99,1,4,4,144,144,Champions
user_3025,2025-06-15,34,4.970000000000001,16,34,4.970000000000001,1,5,5,155,155,Champions
user_3026,2025-06-29,24,0.99,2,24,0.99,4,3,3,433,433,Potential
user_3027,2025-06-30,2,0.0,1,2,0.0,5,1,2,512,512,At Risk
user_3028,2025-06-09,14,0.0,22,14,0.0,1,2,2,122,122,Champions
user_3029,2025-06-30,28,19.99,1,28,19.99,5,4,5,545,545,At Risk
user_303,2025-06-30,24,1.98,1,24,1.98,5,3,4,534,534,At Risk
user_3030,2025-06-23,21,0.0,8,21,0.0,2,2,2,222,222,Champions
user_3031,2025-06-04,22,2.99,27,22,2.99,1,3,4,134,134,Champions
user_3032,2025-06-26,26,1.98,5,26,1.98,3,3,4,334,334,Loyal
user_3033,2025-06-30,15,0.0,1,15,0.0,5,2,2,522,522,At Risk
user_3034,2025-06-23,34,0.0,8,34,0.0,2,5,2,252,252,Loyal
user_3035,2025-06-10,31,1.98,21,31,1.98,1,5,4,154,154,Champions
user_3036,2025-06-18,26,1.98,13,26,1.98,2,3,4,234,234,Loyal
user_3037,2025-06-23,30,3.9800000000000004,8,30,3.9800000000000004,2,4,5,245,245,Loyal
user_3038,2025-06-29,1,0.0,2,1,0.0,4,1,2,412,412,Potential
user_3039,2025-06-06,37,0.99,25,37,0.99,1,5,3,153,153,Champions
user_304,2025-06-15,16,0.0,16,16,0.0,1,2,2,122,122,Champions
user_3040,2025-06-21,20,2.99,10,20,2.99,2,2,4,224,224,Champions
user_3041,2025-05-30,30,13.97,32,30,13.97,1,4,5,145,145,Champions
user_3042,2025-06-29,3,0.0,2,3,0.0,4,1,2,412,412,Potential
user_3043,2025-06-07,30,2.99,24,30,2.99,1,4,4,144,144,Champions
user_3044,2025-06-30,31,0.99,1,31,0.99,5,5,3,553,553,At Risk
user_3045,2025-06-29,18,0.0,2,18,0.0,4,2,2,422,422,Potential
user_3046,2025-06-26,20,4.970000000000001,5,20,4.970000000000001,3,2,5,325,325,Loyal
user_3047,2025-06-28,28,15.97,3,28,15.97,4,4,5,445,445,Potential
user_3048,2025-06-30,26,4.970000000000001,1,26,4.970000000000001,5,3,5,535,535,At Risk
user_3049,2025-06-26,27,2.99,5,27,2.99,3,4,4,344,344,Potential
user_305,2025-06-07,11,0.0,24,11,0.0,1,1,2,112,112,Champions
user_3050,2025-05-31,23,0.0,31,23,0.0,1,3,2,132,132,Champions
user_3051,2025-06-25,24,0.0,6,24,0.0,3,3,2,332,332,Loyal
user_3052,2025-06-28,26,2.99,3,26,2.99,4,3,4,434,434,Potential
user_3053,2025-06-13,26,2.99,18,26,2.99,1,3,4,134,134,Champions
user_3054,2025-06-26,29,0.99,5,29,0.99,3,4,3,343,343,Loyal
user_3055,2025-06-30,17,0.0,1,17,0.0,5,2,2,522,522,At Risk
user_3056,2025-06-29,5,0.0,2,5,0.0,4,1,2,412,412,Potential
user_3057,2025-06-26,17,0.99,5,17,0.99,3,2,3,323,323,Loyal
user_3058,2025-06-02,37,0.0,29,37,0.0,1,5,2,152,152,Champions
user_3059,2025-05-24,27,0.0,38,27,0.0,1,4,2,142,142,Champions
user_306,2025-06-30,3,0.0,1,3,0.0,5,1,2,512,512,At Risk
user_3060,2025-06-30,6,0.0,1,6,0.0,5,1,2,512,512,At Risk
user_3061,2025-06-24,28,1.98,7,28,1.98,3,4,4,344,344,Potential
user_3062,2025-05-31,29,2.99,31,29,2.99,1,4,4,144,144,Champions
user_3063,2025-06-29,18,0.99,2,18,0.99,4,2,3,423,423,Potential
user_3064,2025-06-28,21,0.0,3,21,0.0,4,2,2,422,422,Potential
user_3065,2025-06-27,15,19.99,4,15,19.99,3,2,5,325,325,Loyal
user_3066,2025-06-24,30,3.9800000000000004,7,30,3.9800000000000004,3,4,5,345,345,Potential
user_3067,2025-06-21,32,5.98,10,32,5.98,2,5,5,255,255,Loyal
user_3068,2025-06-25,1,0.0,6,1,0.0,3,1,2,312,312,Loyal
user_3069,2025-06-30,30,2.99,1,30,2.99,5,4,4,544,544,At Risk
user_307,2025-06-30,25,1.98,1,25,1.98,5,3,4,534,534,At Risk
user_3070,2025-06-29,18,0.99,2,18,0.99,4,2,3,423,423,Potential
user_3071,2025-06-25,20,0.0,6,20,0.0,3,2,2,322,322,Loyal
user_3072,2025-06-16,15,19.99,15,15,19.99,2,2,5,225,225,Champions
user_3073,2025-06-22,24,0.0,9,24,0.0,2,3,2,232,232,Champions
user_3074,2025-06-16,29,21.97,15,29,21.97,2,4,5,245,245,Loyal
user_3075,2025-06-25,22,0.0,6,22,0.0,3,3,2,332,332,Loyal
user_3076,2025-06-24,14,0.0,7,14,0.0,3,2,2,322,322,Loyal
user_3077,2025-06-25,4,0.0,6,4,0.0,3,1,2,312,312,Loyal
user_3078,2025-06-04,29,19.98,27,29,19.98,1,4,5,145,145,Champions
user_3079,2025-06-13,26,0.0,18,26,0.0,1,3,2,132,132,Champions
user_308,2025-06-24,30,0.99,7,30,0.99,3,4,3,343,343,Loyal
user_3080,2025-06-26,4,0.0,5,4,0.0,3,1,2,312,312,Loyal
user_3081,2025-06-28,15,0.0,3,15,0.0,4,2,2,422,422,Potential
user_3082,2025-06-25,7,0.0,6,7,0.0,3,1,2,312,312,Loyal
user_3083,2025-06-17,29,0.0,14,29,0.0,2,4,2,242,242,Loyal
user_3084,2025-06-26,19,0.99,5,19,0.99,3,2,3,323,323,Loyal
user_3085,2025-06-26,17,0.0,5,17,0.0,3,2,2,322,322,Loyal
user_3086,2025-06-28,20,0.0,3,20,0.0,4,2,2,422,422,Potential
user_3087,2025-06-16,32,0.99,15,32,0.99,2,5,3,253,253,Loyal
user_3088,2025-06-23,37,0.99,8,37,0.99,2,5,3,253,253,Loyal
user_3089,2025-06-26,18,0.99,5,18,0.99,3,2,3,323,323,Loyal
user_309,2025-06-29,18,2.99,2,18,2.99,4,2,4,424,424,Potential
user_3090,2025-06-29,23,3.9800000000000004,2,23,3.9800000000000004,4,3,5,435,435,Potential
user_3091,2025-06-27,29,0.0,4,29,0.0,3,4,2,342,342,Loyal
user_3092,2025-06-30,4,0.0,1,4,0.0,5,1,2,512,512,At Risk
user_3093,2025-06-19,28,19.98,12,28,19.98,2,4,5,245,245,Loyal
user_3094,2025-06-30,8,0.0,1,8,0.0,5,1,2,512,512,At Risk
user_3095,2025-06-13,28,4.970000000000001,18,28,4.970000000000001,1,4,5,145,145,Champions
user_3096,2025-06-25,23,0.99,6,23,0.99,3,3,3,333,333,Loyal
user_3097,2025-06-28,2,0.0,3,2,0.0,4,1,2,412,412,Potential
user_3098,2025-06-12,23,2.99,19,23,2.99,1,3,4,134,134,Champions
user_3099,2025-05-22,25,13.97,40,25,13.97,1,3,5,135,135,Champions
user_31,2025-06-25,21,20.97,6,21,20.97,3,2,5,325,325,Loyal
user_310,2025-06-21,37,24.950000000000003,10,37,24.950000000000003,2,5,5,255,255,Loyal
user_3100,2025-06-14,34,0.99,17,34,0.99,1,5,3,153,153,Champions
user_3101,2025-06-21,43,2.9699999999999998,10,43,2.9699999999999998,2,5,4,254,254,Loyal
user_3102,2025-06-24,18,1.98,7,18,1.98,3,2,4,324,324,Loyal
user_3103,2025-06-28,5,0.0,3,5,0.0,4,1,2,412,412,Potential
user_3104,2025-06-25,25,0.99,6,25,0.99,3,3,3,333,333,Loyal
user_3105,2025-06-28,28,0.99,3,28,0.99,4,4,3,443,443,Potential
user_3106,2025-06-20,27,0.0,11,27,0.0,2,4,2,242,242,Loyal
user_3107,2025-06-15,18,0.99,16,18,0.99,1,2,3,123,123,Champions
user_3108,2025-06-06,39,3.9800000000000004,25,39,3.9800000000000004,1,5,5,155,155,Champions
user_3109,2025-06-30,28,0.0,1,28,0.0,5,4,2,542,542,At Risk
user_311,2025-06-09,27,0.0,22,27,0.0,1,4,2,142,142,Champions
user_3110,2025-06-28,26,0.99,3,26,0.99,4,3,3,433,433,Potential
user_3111,2025-06-29,24,0.99,2,24,0.99,4,3,3,433,433,Potential
user_3112,2025-06-19,29,0.0,12,29,0.0,2,4,2,242,242,Loyal
user_3113,2025-06-24,19,0.0,7,19,0.0,3,2,2,322,322,Loyal
user_3114,2025-05-13,21,0.0,49,21,0.0,1,2,2,122,122,Champions
user_3115,2025-06-17,26,0.99,14,26,0.99,2,3,3,233,233,Loyal
user_3116,2025-06-27,9,0.0,4,9,0.0,3,1,2,312,312,Loyal
user_3117,2025-06-24,16,0.0,7,16,0.0,3,2,2,322,322,Loyal
user_3118,2025-04-28,24,0.0,64,24,0.0,1,3,2,132,132,Champions
user_3119,2025-06-17,24,0.99,14,24,0.99,2,3,3,233,233,Loyal
user_312,2025-06-24,33,5.960000000000001,7,33,5.960000000000001,3,5,5,355,355,Potential
user_3120,2025-06-24,22,0.0,7,22,0.0,3,3,2,332,332,Loyal
user_3121,2025-06-02,28,2.9699999999999998,29,28,2.9699999999999998,1,4,4,144,144,Champions
user_3122,2025-06-16,32,0.99,15,32,0.99,2,5,3,253,253,Loyal
user_3123,2025-06-18,29,0.99,13,29,0.99,2,4,3,243,243,Loyal
user_3124,2025-06-30,26,0.0,1,26,0.0,5,3,2,532,532,At Risk
user_3125,2025-06-25,14,0.0,6,14,0.0,3,2,2,322,322,Loyal
user_3126,2025-06-30,22,0.99,1,22,0.99,5,3,3,533,533,At Risk
user_3127,2025-06-29,13,1.98,2,13,1.98,4,1,4,414,414,Potential
user_3128,2025-06-09,34,19.99,22,34,19.99,1,5,5,155,155,Champions
user_3129,2025-06-28,5,0.0,3,5,0.0,4,1,2,412,412,Potential
user_313,2025-06-01,24,2.9699999999999998,30,24,2.9699999999999998,1,3,4,134,134,Champions
user_3130,2025-06-28,11,0.0,3,11,0.0,4,1,2,412,412,Potential
user_3131,2025-06-27,11,0.0,4,11,0.0,3,1,2,312,312,Loyal
user_3132,2025-06-30,12,0.0,1,12,0.0,5,1,2,512,512,At Risk
